1530,,,India,Gujarat,Vadodara,H,Express Alkapuri,"18/19,  Alkapuri",Vadodara,390 007,265,"337 899, 337 899",,reservation@expressworld.com,www.expressworld.com,,,INR,,
1531,,,India,Gujarat,Jamnagar,H,Express Hotel,Motikhavdi  Jamnagar,Jamnagar,,288,"444 16, 444 80, 444 90",,reservation@expressworld.com,www.expressworld.com,,,INR,,
1384,,,India,Gujarat,Vadodara,H,Express Hotel,R.C. Dutt Road  ,Vadodara,390 007,265,"337 001, 330 960",,reservation@expressworld.com,www.expressworld.com,,,INR,,
659,,,India,West Bengal,Darjeeling,H,Fairmont Hotel,"10, Gandhi Road",Darjeeling,734 101,354,"53 646, 53 647",,,,,,INR,,
3147,,,India,Ladakh,Sakti,H,Fana Resort,,Sakti,,,,,,,,199,INR,,
1359,,,India,Maharashtra,Lonavala,H,Fariyas Holiday Resort,P.O. Box No.8   Frichley Hill  Tungarli,Lonavala,410 401,2114,738 52 to 55,,fhrl@pn3.vsnl.net.in,,,,INR,,
2368,,,India,Rajasthan,Udaipur,H,Fateh Garh,Sisarma,Udaipur,313 001,294,"243 4252, 243 2961",,info@fatehgarh.in  frontoffice@fatehgarh.in,www.fatehgarh.in,,,INR,,
2963,,,India,Rajasthan,Udaipur,H,Fateh Niwas,Rampura Circle Sisarma Road  ,Udaipur,313 031,,,"86969 45113, 77260 60701",resv@fatehniwas.com,http://www.fatehniwas.com/,,,INR,,
2964,,,India,Rajasthan,Kumbhalgarh,H,Fateh Safari Lodge,National Highway 162 Extension  ,Kumbhalgarh,313 325,,,8696945109,resv@fatehsafarilodge.com  ,www.fatehsafarilodge.com,,,INR,,
969,,,India,Tamil Nadu,Tiruchirappalli,H,Femina Hotel,14 - C Williams Road  Cantonment,Tiruchirappalli,620 001,431,"414 501, 414 274",,femina@md3.vsnl.net.in,,,,INR,,
2775,,,India,Tamil Nadu,Ootacamund,H,Fernhills Royal Palace,"Fernhill Post, Fernhill",Ootacamund,643 004,423,2443910 / 15,,fernhillspalace@gmail.com  Regencyvillas@gmail.com,http://www.fernhillspalace.co.in,,,INR,,
733,,,India,Goa,Goa,A,First Class Holidays,"20, Navelcar Trade Centre,   IV Flr. Mahatma Gandhi Road,",Goa,403 001,832,"2420353 / 54, 2232072",,atish@firstclassholidays.org  info@firstclassholidays.org,,,,INR,,
1478,,,Nepal,,Pokhara,H,Fish Tail Lodge,Lakeside Road,Pokhara,60977,61,465071,,info@fishtail-lodge.com  info@fishtail-lodge.com.np,http://fishtail-lodge.com/fishtail/,,360,USD,,
3129,,,India,Madhya Pradesh,Kanha,H,Flame Of The Forest,"Kuthwahi village  Kanha National Park, Post Office Rata  Mandla District, Madhya Pradesh – 481768  India",Kanha,481768,,,9669555339,"karanmod@gmail.com,  info@flameoftheforest.in,  karan@flameoftheforest.in",,,,INR,,
3238,,,India,Karnataka,Chikmagalur,H,Flameback Lodges,Billur Post  Pattadur Village  Mudigere Taluk    ,Chikmagalur,577 132,,,,info@flameback.in  flamebacklodges@gmail.com,https://www.flameback.in/,,,INR,,
2113,BCXPS5998B,07BCXPS5998B1ZO,India,Delhi,Delhi,H,Florence Inn,"15A/6, W.E.A. Ajmal Khan Road  Karol Bagh  Near New Bloom School",Delhi,110 005,11,"4502 5555, 4504 9755, 4502 5500",,sales@florencegroup.in  resvn@florencegroup.in  gm@florencegroup.in  ,www.hotelflorenceinn.in,,,INR,1,
3261,,,India,Assam,Manas,H,Florican Cottage,Near Bansbari Range Office  Manas National Park  Baksa,Manas,781 315,,,60010 90419,info@floricancottage.com  mewssociety@yahoo.com,https://www.floricancottage.com/,,,INR,,
107,,,India,Orissa,Joshipur,H,Forest Lodge, ,Joshipur,  ,,,,,,,,INR,,
1435,,,India,Orissa,Bhitarkanika,H,Forest Lodge,,Bhitarkanika,   ,,,,,,,,INR,,
2559,,,India,Jharkhand,Betla National Park,H,Forest Rest House,,Betla National Park,,,,,,,,2550,INR,,
3081,,,India,Madhya Pradesh,Satpura,H,Forsyth Lodge,"Satpura National Park, No.14/1,  Village Bija Kheri  Sohagpur, Dist., Hoshangabad  Sohagpur",Satpura,461 771,,,,bookings@forsythlodge.com,https://forsythlodge.com/,,,INR,,
3081,,,India,Madhya Pradesh,Satpura,A,Forsyth Lodge,"Satpura National Park, No.14/1,  Village Bija Kheri  Sohagpur, Dist., Hoshangabad  Sohagpur",Satpura,461 771,,,,bookings@forsythlodge.com,https://forsythlodge.com/,,,INR,,
2342,,,India,Madhya Pradesh,Barnagar,H,Fort Amla,Barnagar Tehsil  District Ujjain,Barnagar,456 017,7367,260 133,,fortamla@gmail.com,www.fortamla.com,,2343,INR,,
2284,AACFF3462H,08AACFF3462H1ZJ,India,Rajasthan,Barli,H,Fort Barli,Village Barli  District Ajmer,Barli,,141,"220 0770, 236 0717",,service@fortbarli.com  reservations@fortbarli.com,http://www.fortbarli.com,,,INR,1,
2284,AACFF3462H,08AACFF3462H1ZJ,India,Rajasthan,Barli,A,Fort Barli,Village Barli  District Ajmer,Barli,,141,"220 0770, 236 0717",,service@fortbarli.com  reservations@fortbarli.com,http://www.fortbarli.com,,,INR,1,
898,,,India,Rajasthan,Luni,H,Fort Chanwa,Village Luni  Dist. Jodhpur,Luni,  ,2931,"284 216, 513 2244",,info@fortchanwa.com,www.fortchanwa.com,,1916,INR,,
871,,,India,Rajasthan,Dhariyawad,H,Fort Dhariyawad,P.O. Dharyawad  Distr. Udaipur  ,Dhariyawad, ,2950,270050,,,,Credit cards not accepted,1884,INR,,
981,ADBPG1294L,32ADBPG1294L1ZQ,India,Kerala,Kochi,H,Fort Heritage,"1/283, Napier Street  Fort Cochin",Kochi,682 001,484,"221 5333, 221 5455, 221 6901, 221 5903",,fortheritage@fortheritage.com  hapynest@fortheritage.com,www.fortheritage.com,,,INR,1,
888,,,India,Rajasthan,Khejarla,H,Fort Khejarla,P O Khejarla  District Jodhpur,Khejarla,,2930,"258486, 258485",,khejarlafort@gmail.com  reservationfortkhejarla@yahoo.com  reservation@jodhpurfortkhejarla.com,www.jodhpurfortkhejarla.com,,2227,INR,,
2198,,,India,Rajasthan,Madhogarh,H,Fort Madhogarh,Village Madhogarh  Tehsil Bassi,Madhogarh,,1429,281 141,,fort_madhogarh@yahoo.com,,,,INR,,
2846,,,India,Kerala,Kochi,H,Fort Manor,K.B. Jacob Road  Opposite Cochin Cultural Centre  Near Fort Kochi Private Bus Stand  Fort Cochin,Kochi,682 001,484,"221 8100, 221 6100",,reservations@fortmanor.com,www.fortmanor.com,,,INR,,
738,,,India,Rajasthan,Jaisalmer,H,Fort Rajwada,No 1 Hotel Complex  Jodhpur - Barmer Link Road,Jaisalmer,345 001,2992,"253233, 253533, 254608",,sales@rajwadafort.com,www.fortrajwada.com,,,INR,,
2636,,,India,Rajasthan,Deogarh,H,Fort Seengh Sagar,,Deogarh,,,,,,,,,INR,,
2356,,,India,Goa,Goa,H,Fort Tiracol Heritage Hotel,Pernem District   ,Tiracol,403 524,832,652 9653,,info@forttiracol.com  reservations@forttiracol.com  ,www.forttiracol.com,,,INR,,
2096,,,India,Uttar Pradesh,Unchagaon,H,Fort Unchagaon,Garhmukeshwar  Dist- Bulandshar,Unchagaon,,5942,236381,,reservations@leisurehotels.in  ,,,1883,INR,,
3094,,,India,Kerala,Kochi,H,Forte Kochi,"1/373, Princess St  Fort Nagar  Fort Cochin",Kochi,682 001,484,270 4800,,reservationfk@thepaul.in,http://www.fortekochi.in,,,INR,,
3038,,,India,Himachal Pradesh,Dharamsala,H,Fortune Park Moksha,"Strawberry Hills, Satobari,   Near Dal Lake, McLeod Ganj,   Dharamsala Cantt",Dharamsala,176216,189,224 2424,,,https://www.fortunehotels.in/mcleod-ganj-fortune-park-moksha.dh.27,,2144,INR,,
1506,,,India,Andaman & Nicobar,Port Blair,H,Fortune Resort Bay Island,Marine Hills,Port Blair,744 101,3192,234 101,,fom.bayisland@fortunehotels.in,www.fortunehotels.in,,2464,INR,,
2883,,,India,Uttar Pradesh,Agra,H,Four Points by Sheraton Agra,"C-1, C-2, Taj Nagari Phase 1  Fatehabad Road",Agra,282 004,562, 233 3333,,,,,2136,INR,,
2172,,,India,Rajasthan,Jaipur,A,Four Seasons (India) Tours,"406 , V - Jai City Point, Ahinsa Circle ,  Subhash Marg , C- Scheme,",Jaipur,302 001,141,"5112605-606, 4002607",,fourseasons@dil.in  fsitjaipur@airtelmail.in,,,,INR,,
3250,,,India,Uttarakhand,Bhimtal,H,Fredy's Bungalow,June State Road,Bhimtal,263 136,,,98187 05508,,https://www.itmenaanlodges.com/fredys-bungalow/,,,INR,,
2884,,,India,Gujarat,Ahmedabad,H,French Haveli,"1824, Khijada Sheri  Opposite Jain Temple  Dhal Ni Pol, Austodia chakla  Nichli Sheri Rd, Raipur, Khadia,    1824 Khijada Sheri  Opp Jain Derasar  Dhal Ni Pole",Ahmedabad,380 001,,,79221 70629,info@3foundation.org,http://frenchhaveli.com/,,2924,INR,,
3113,,,India,Delhi,Delhi,H,G-49 Bed & Breakfast,"G-49, Nizamuddin West",Delhi,110 013,11,"4737 3400, 4737 3434",98110 46680,bed-breakfast@zaza.co.in  sunderlal@indianinc.com,http://www.bed-breakfast.asia/,,,INR,,
2069,,,Nepal,,Chitwan,H,Gaida Wildlife Camp,Royal Chitwan National Park,Chitwan,,56,580057,,gaida@mos.com.np,www.visitnepal.com/gaida,,,USD,,
920,,,India,Rajasthan,Gajner,H,Gajner Palace Hotel,P.O. Gajner  Tehsil Kolayat  Bikaner district,Gajner,334 301,1534,275061-69,,crs@udaipur.hrhindia.com,www.hrhhotels.com,,,INR,,
206,,,India,Uttarakhand,Rishikesh,H,Ganga Kinare,16 Veerbhadra Road,Rishikesh,249 201,135,430 566,,,,,,INR,,
2001,,,India,Madhya Pradesh,Orchha,H,Ganpati Guesthouse,Main Bazar  Distt. Tikamgarh,Orchha,472 246,7680,"252765, 252657",,ganpatiwala@yahoo.co.in,,,,INR,,
1470,,,India,Gujarat,Balasinor,H,Garden Palace,,Balasinor,388 255,2690,63786/ 62008,,palacebalasinor@gmail.com  ,,,626,INR,,
1439,,,India,Gujarat,Ahmedabad,A,Garha Tours & Travels,"426 / D, Super Mall  Nr. Navrangpura Tel.Exchange  C. G. Road",Ahmedabad,380 006,79,26463818 - 19,,gttamd@airtelmail.in  gttamd1@gmail.com,,,,INR,,
2216,ABKPS4920L,27ABKPS4920L1Z5,India,Maharashtra,Mumbai,A,Garha Tours & Travels,"104, Atlantic apartment, A Wing  Swami Samarth Nagar  Lokhandwala Complex   Andheri(West)",Mumbai,400 053,22,"2635 0035, 2635 0826, 2635 2126",,fit@garhatours.com,,,,INR,1,
3041,,,India,Telangana,Hyderabad,A,Garuda Tourism,"G10, Surekha Chambers  Greenlands  Ameerpet Road",Hyderabad,500 016,,,"98490 28399, 98661 28399, 99087 88399",reddy@garudatourism.com  reddy@rightours.in,,,,INR,,
2845,,,India,Rajasthan,Jaipur,H,Generals Retreat,"9, Sardar Patel Marg  ",Jaipur,302 001,141,"237 7134, 237 7539",,bist@generalsretreat.com  singhketaki@rediffmail.com,http://www.generalsretreat.com/,,,INR,,
2367,,,India,Orissa,Chilika lake,H,Geo Eco Camp,,Chilka lake,,,,,,,,1965,INR,,
3118,,,India,Rajasthan,Ghanerao,H,Ghanerao Jungle Lodge,Village Post Ghanerao   Pali,Ghanerao,306 704,,, 98297 84035,reservations@ghanerao.com,,,,INR,,
874,,,India,Rajasthan,Ghanerao,H,Ghanerao Royal Castle,P.O. Ghanerao  Dist. Pali,Ghanerao,306 704,2934,284 035,,ghanerao@rediffmail.com,www.ghaneraoroyalcastle.com,,,INR,,
1906,,,India,Rajasthan,Jaipur,A,Ghanerao Safari Tours,"B-II/302, Kamal Apartments  Near Ram Mandir  Bani Park",Jaipur,302 006,141,210 209,,info@horsesafari.com,www.horsesafari.com,,,INR,,
2396,,,India,Orissa,Bhubaneswar,H,Ginger Bhubhaneshwar,Opp Nalco Headquarters  Jayadev Vihar Nayapalli  ,Bhubaneswar,751 013,674,666 3333,,reservations.bhubaneshwar@gingerhotels.com,www.gingerhotels.com/bhubaneshwar,,,INR,,
3093,,,India,Kerala,Kochi,H,Ginger House Museum Hotel,The Ginger House Building  Jew St  Mattancherry    ,Kochi,682 002,484,2213400,,reservations@museumhotel.in  info@museumhotel.in,http://museumhotel.in,,,INR,,
2365,,,India,Gujarat,Sasangir,H,Gir Birding Lodge,Bhambafod Naka  Junagadh district,Sasangir,362 135,2877,295 5140,,,,,626,INR,,
2365,,,India,Gujarat,Sasangir,A,Gir Birding Lodge,Bhambafod Naka  Junagadh district,Sasangir,362 135,2877,295 5140,,,,,626,INR,,
2834,,,India,Gujarat,Sasangir,H,Gir Jungle Lodge,Sasan Junagadh Road  District Junagadh    ,Sasangir,,2877,285 600,,girjungle@gmail.com  info@girjungle.com,www.girjungle.com,,626,INR,,
1893,,,India,Maharashtra,Pune,A,Girikand Travels Pvt Ltd,"759/90-B, Deccan Gymkhana  Bhandarkar Institute Road",Pune,411 004,20,"5659970, 5653570",,info@girikand.com,www.girikand.com,,,INR,,
3226,,,India,West Bengal,Darjeeling,H,Glenburn Tea Estate,Near Singritan,Darjeeling,734 101,,,,info@glenburnteaestate.com,http://www.glenburnteaestate.com/,,,INR,,
1413,,,India,Himachal Pradesh,Dharamsala,H,Glenmoor Cottages,Above Mall Road  Upper Dharamsala,Dharamsala,176 219,1892,221 010,,info@glenmoorcottages.com,www.glenmoorcottages.com,,,INR,,
739,,,India,Goa,Goa,H,Goa Marriott Resort,Miramar,Panaji,403 001,832,243 7001/246 3333/ 34/ 35,,,www.marriott.com,,,INR,,
2988,,,India,Rajasthan,Padarla,H,Godwad Leopard Safari Camp,Mithdi River Basin  Village: Padarla  Near Jawai Leopard Conservation Zone  Bera Area,Padarla,,,,99832 11191,,http://leopardsafaricamp.com/,,2871,INR,,
2988,,,India,Rajasthan,Padarla,A,Godwad Leopard Safari Camp,Mithdi River Basin  Village: Padarla  Near Jawai Leopard Conservation Zone  Bera Area,Padarla,,,,99832 11191,,http://leopardsafaricamp.com/,,2871,INR,,
3281,,,Nepal,,Kathmandu,H,Gokarna Forest Resort,Nagpokhari Marg 390  Gokarneshwar,Kathmandu,44600,1,4451212,,info@gokarna.net,https://gokarna.com/,,360,USD,,
904,,,India,Rajasthan,Pachar,H,Golden Castle Resort,Dist. Sikar  Shekhawati,Pachar,332 729,1577,64 611,,,,,,INR,,
3003,,,India,Punjab,Amritsar,H,Golden Sarovar Portico,369 Green Avenue  Near District Shopping Complex   Ranjit Avenue,Amritsar,143001,183, 515 1000,,gmgspa@sarovarhotels.com  ,,,2975,INR,,
958,,,India,Tamil Nadu,Mamallapuram,H,Golden Sun Hotel Beach Resort,"59, Kovelong Road",Mahabalipuram,  ,4114,"42 245, 42 246, 42 946",,,,,,INR,,
3031,,,India,Punjab,Amritsar,H,Golden Tulip Amritsar,8 GT Road  Model Town,Amritsar,143 001,183,5069991-4,,info@goldentulipamritsar.com  reservations@goldentulipamritsar.com,www.goldentulipamritsar.com,,,INR,,
2978,AAVFA2503R,23AAVFA2503R1ZA,India,Madhya Pradesh,Khajuraho,H,Golden Tulip Khajuraho,Opposite Pahil Batika Main Road,Khajuraho,471 606,,,,reservations.khajuraho@goldentulipindia.com,https://www.goldentulip.com/en/hotels/golden-tulip-khajuraho/emplacement,,,INR,1,
2417,,,India,West Bengal,Kolkata,A,Gopa Roy,"1/1/1, Rani Shankari Lane",Kolkata,700 026,33,2455 1521,,,,,1962,INR,,
119,,,India,Rajasthan,Jaisalmer,H,Gorbandh Palace Hotel,No.1 Tourist Complex  Sam Road,Jaisalmer,345 001,2992,251 511 - 13,,,www.hrhindia.com,,,INR,,
2851,,,India,Nagaland,Tuensang,H,Grace Lodge,,Tuensang,,,,,,,,271,INR,,
3142,,,India,Rajasthan,Nawalgarh,H,Grand Haveli,"Bawari Gate, Nawalgarh, Jhunjhunu",Nawalgarh,,1594,"225301, 225302",,,http://www.grandhaveli.com/,,1991,INR,,
1560,,,India,Punjab,Amritsar,H,Grand Hotel,Opp. Railway Station  Queens Road,Amritsar,143 001,183,"256 2424, 256 2977, 222 9717",,grand@jla.vsnl.net.in,www.hotelgrand.in,,,INR,,
2060,,,India,Kerala,Kochi,H,Grand Hotel,M.G. Road  Ernakulam,Kochi,682 011,484,2382061/2366833,,,,,,INR,,
642,AADFH3571J,02AADFH3571J1ZL,India,Himachal Pradesh,Dalhousie,H,Grand View Hotel,The Mall,Dalhousie,176 304,1899,"240 760, 242 823, 242 194",,grandview@rediffmail.com  reservations@grandviewdalhousie.in,www.grandviewdalhousie.in,,,INR,,
3190,,,India,Tamil Nadu,Mamallapuram,H,Grande Bay Resort & Spa,East Coast Road  Kovalam Road  ,Mamallapuram,603 104,,,,sales@grandebayresort.in,,,,INR,,
3196,,,India,Pondicherry,Pondicherry,H,Gratitude,"52, Rue Romain Rolland",Pondicherry,605 001,413,222 6029,94420 65029,gratitudeheritage@yahoo.in,,,,INR,,
2433,,,India,Karnataka,Virajpet,H,Green Hills Estate,P.O. Box -3  Virajpet 571218  South Coorg,Virajpet,571 218,8274,254790,,,www.neemranahotels.com,,929,INR,,
1272,,,India,Kerala,Vythiri,H,Green Magic Nature Resort,Wayanad,Vythiri,  ,,,,,www.richsoft.com/tourindia,,,INR,,
2829,,,India,Nagaland,Kohima,H,Greenwood Villa,Kohima,Kohima,,,,,explorenagaland@gmail.com,,,,INR,,
2239,AAFCK5112P,32AAFCK5112P1ZI,India,Kerala,Thekkady,H,Greenwoods Resorts,K. K. Road  Kumily,Thekkady,685 509,4869,"224 382, 222 753",,info@greenwoods.in  greenwoods@asianetindia.com,www.greenwoods.in,,,INR,1,
1273,,,India,Kerala,Vythiri,H,Greeshmam Resorts,Valley View  Lakkidi  Dist. Wayanad,Vythiri,673 576,493,"655 356, 655 355",,mhmcpt@md3.vsnl.net.in,,,,INR,,
2792,,,India,Ladakh,Hemis Shukhpachan,H,Guesthouse,,Hemis Shukhpachen,,,,,,,,199,INR,,
3029,AAHCA7775Q,09AAHCA7775Q1ZO,India,Uttar Pradesh,Varanasi,H,Guleria Kothi,"CK 1/14, Patni Tola, Chowk  Between Mehta hospital & Bhosle Ghat",Varanasi,221 001,542,1192 2/7,"79919 19103, (04), (05)",reservation@guleriakothi.com  gm@guleriakothi.com,www.guleriakothi.com,,,INR,,
1505,,,India,West Bengal,Kalimpong,H,Gurudongma House,Hill Top Road,Kalimpong,734 301,3552,55204,,gurutt@satyam.net.in  gurutt@dte.vsnl.net.in,,,,INR,,
2633,,,India,Madhya Pradesh,Khajuraho,H,GW Greenwood Art Otel,,Khajuraho,471 606,124,"3252035, 3252036",,experience@grandkhajuraho.com  ,www.grandkhajuraho.com,,,INR,,
1488,,,Nepal,,Kathmandu,H,Haatiban Resort,"PO Box 1273, Pharping",Kathmandu,,1,290 622/ 290 623,,nepal@intrek.wlink.com.np,nepalonline.net/haatibanresort,,,USD,,
2070,,,Nepal,,Haatiban,H,Haatiban Resort,P.O. Box 1273  Pharping,Haatiban,,1,"4710223, 4710122",,nepal@intrek.wlink.com.np,,,,USD,,
3243,,,India,West Bengal,Singalila,H,Habre's Nest,"Kaiakata, Ilam",Singalila,,,,62912 82879,info@forestdwellers.org,https://habresnest.com/,,,INR,,
3243,,,India,West Bengal,Singalila,A,Habre's Nest,"Kaiakata, Ilam",Singalila,,,,62912 82879,info@forestdwellers.org,https://habresnest.com/,,,INR,,
2713,,,India,Goa,Goa,H,Hacienda de Goa Resort,1669/3 Grande Chiuvar  Anjuna  ,Goa,403 509,832,663 0000,,haciendagoa@gmail.com,www.haciendadegoa.com,,,INR,,
2724,,,India,Madhya Pradesh,Khajuraho,H,Hammeer Garh,Near New Archaeological Museum  Rajnagar Road,Khajuraho,471 606,7686,272920,,ask@hammeergarhi.in,www.hammeergarhi.in,,,INR,,
1989,AAHFT7091F,29AAHFT7091F1ZR,India,Karnataka,Hampi,H,Hampis Boulders Resort,Narayanpet  Bandi Harlapur-P.O.  Munirabad-R-S  Koppal District & TQ,Hampi,,,92426 41551,,sales@hampisboulders.com  hampisbouldersresort@gmail.com,,,,INR,1,
1989,AAHFT7091F,29AAHFT7091F1ZR,India,Karnataka,Hampi,A,Hampis Boulders Resort,Narayanpet  Bandi Harlapur-P.O.  Munirabad-R-S  Koppal District & TQ,Hampi,,,92426 41551,,sales@hampisboulders.com  hampisbouldersresort@gmail.com,,,,INR,1,
1432,,,India,Orissa,Puri,H,Hans Coco Palms,Goudbadsahi  Swargadwar,Puri,752 001,6752,"230951 - 52, 230038",,fomcocopalm@hanshotels.com  hanscocopalms@hanshotels.com  hanscocopalms@hotmail.com,www.hanshotels.com,,778,INR,,
265,,,India,Delhi,Delhi,H,Hans Plaza,"15, Barakamba Road",New Delhi,110 001,11,331 6861 - 70,,hansotel@nde.vsnl.net.in,,,,INR,,
2259,,,India,Rajasthan,Jaipur,H,Hari Mahal Palace,,Jaipur,,,,,info@harimahalpalace.com,,,2170,INR,,
982,,,India,Kerala,Muvattupuzha,H,Haritha Farms,Kadalikad Post  ,Muvattupuzha,686 670,485,260 216,,harithafarms@hotmail.com  haritha@satyam.net.in  h,www.harithafarms.indianet.orgib,,,INR,,
2576,,,India,Kerala,Kozhikode,H,Harivihar Wellness Retreat,Bilathikulam  Eranjipalam P.O.,Kozhikode,673 006,495,276 5865,,admin@harivihar.com,www.harivihar.com,,,INR,,
867,,,India,Rajasthan,Bundi,H,Haveli Braj Bhushanjee,Below Fort  Opp. Ayurvedic Hospital,Bundi,323 001,747,"2442 322, 2442 127, 2442 509",,haveli@jp1.dot.net.in,www.kiplingsbundi.com,,,INR,,
3217,,,India,Delhi,Delhi,H,Haveli Dharampura,"2293, Gali Guliyan  Dharampura    ",Delhi,110 006,11,"23261000, 49091777, 23261444",,info@havelidharampura.com  reservations@havelidharampura.com,https://havelidharampura.com/,,,INR,,
2191,,,India,Rajasthan,Jodhpur,H,Haveli Guest house,"Opp. Toorji Ka Jhalra,  Makrana Mohalla,",Jodhpur,342 002,291,"261 4615, 264 7003",,havelighj@sify.com,www.haveliguesthouse.com,,,INR,,
2250,,,India,Kerala,Kovalam,H,Hawah Beach Resort,Light House Beach  Vizhinjam (p.o)  ,Kovalam,695 521,471,"2481951, 2482026",,info@hawahbeach.com  ,www.hawahbeach.com,,,INR,,
2839,AACCH3672G,19AACCH3672G1ZI,India,West Bengal,Kolkata,A,Help Tourism,Sadananda Kuthi (1st Floor)  67A - Kali Temple Road  Kalighat,Kolkata,700 026,33,"24550917, 24549719",,kolkata@helptourism.com  asit.helptourism@gmail.com  info@helptourism.com,http://www.helptourism.com/,,,INR,,
2547,,,India,Nagaland,Mon,H,Helsa Cottage,,Mon,,,,,,,,271,INR,,
2662,,,India,Nagaland,Mon,H,Helsa Resort,,Mon,,,,94360 00028,,,,2874,INR,,
2385,,,India,Delhi,Delhi,A,Heritage Hideaways,"8/12, West Patel Nagar  2nd Floor",New Delhi,110 008,11,"2588 5709, 2588 9516",,info@bundelkhandriverside.com,,,,INR,,
2800,,,India,Rajasthan,Phalodi,H,Heritage Hotel Lal Niwas,Dadha's Mohalla    ,Phalodi,342 301,2925,223813 / 222940 / 224886,,info@lalniwas.com  lalniwas_metha@yahoo.co.in,,,,INR,,
948,,,India,Tamil Nadu,Coimbatore,H,Heritage Inn,"38, Sivaswamy Road  Ramnagar",Coimbatore,641 009,422,"230 011, 231 451, 236 094",,heritageinn@vsnl.com,www.richsoft.com/heritageinn,,,INR,,
2517,AABCE5542K,33AABCE5542K1ZQ,India,Tamil Nadu,Madurai,H,Heritage Madurai,11 Melakkal Main Road  Kochadai,Madurai,625 016,452,2385455,,reservations@grandluxehotelsindia.com  sales@grandluxehotelsindia.com,www.heritancemadurai.com,Grand Luxe Hotels Limited  Tel No  44-2456 0540 / 0541  Mob: 91-75502 43146  Email: sales@grandluxehotelsindia.com   ,,INR,1,
2983,AAJFH780F,32AAJFH7807F1ZI,India,Kerala,Mararikulam,H,Heritage Marari,Near Chethy Bridge   Chethy P. O  ,Mararikulam,,,,98471 53607,heritagemarari@gmail.com   ,http://heritagemarari.com,,,INR,1,
3143,,,India,Rajasthan,Bikaner,H,Heritage Resort,"Post Box No. 33, At 9 kms  Milestone, Jaipur Road",Bikaner,,,,+91 8003192393 /94 /95 /96 /97,reservations@heritageresortbikaner.com,http://www.heritageresortbikaner.com/,,,INR,,
2914,,,India,Karnataka,Hampi,H,Heritage Resort Hampi,State Highway 49,Hampi,583 239,,,,reservations@indoasia-hotels.com   gm@indoasia-hotels.com,,,2915,INR,,
2225,AHTPL1328A,11AHTPL1328A1ZV,India,Sikkim,Gangtok,H,Hidden Forest Retreat,Lower Sichey,Gangtok,737 101,3592,"205 197, 203 196",,kesang27@gmail.com  ,www.hiddenforestretreat.org,,,INR,1,
2427,,,India,Uttarakhand,Rishikesh,H,High Bank Peasants Cottage,Tapovan  Laxam Jhula Bye Pass   Tapovan Sarai   Tehri Garhwal,Rishikesh,,135,2442267,,info@rishikesh.in,www.rishikesh.in,,,INR,,
996,,,India,Kerala,Munnar,H,High Range Club,,Munnar,685 612,486,2530 253/ 724,,,,,,INR,,
2040,,,Nepal,,Dhulikhel,H,High View Resort,Kavre District  ,Dhulikhel,,97711,"661966, 662048",,,,,2021,USD,,
2840,,,India,Jammu & Kashmir,Srinagar,A,Hill Tours,"14A, Poloview",Srinagar,,194,"247 7677, 247 7190, 247 7193",,hilltour@live.com  hilltour@vsnl.com  hilltour@bsnl.in,www.wangnoo.com,,,INR,,
2681,BKPPM9889P,02BKPPM9889P1ZW,India,Himachal Pradesh,Dharamsala,H,Him View Guesthouse,Jogiwara Road  McLeod Ganj,Dharamsala,176 219,1892,"220 567, 221 148",,sonammaja@8aushimview.com  tseringd@8aushimview.com,http://www.8aushimview.com,,2144,INR,1,
3285,,,Nepal,,Ghandruk,H,Himalaya Lodge,,Ghandruk,,,,,,https://keranddowneynepal.com/lodges/himalaya-lodge,,360,USD,,
2141,,,India,Himachal Pradesh,Manali,A,Himalayan Adventurers,Opposite Tourist Information Center  The Mall,Manali,175 131,1902,"253050, 252750",,roopunegi@gmail.com  info@himalayanadventurers.com,www.himalayanadventurersindia.com,,,INR,,
2448,,,India,Uttarakhand,Rishikesh,H,Himalayan Hideaway,Village Kalthari  P.O. Shivpuri  Tehri Gharwal,Rishikesh,,1378,"261 625, 261 637",,info@himalayanhideaway.in,www.hhindia.com,,2447,INR,,
1369,,,India,West Bengal,Kalimpong,H,Himalayan Hotel,,Kalimpong,734 301,3552,"255 248, 258 602",,himalayanhotel@gmail.com  ,www.himalayanhotel.com,,,INR,,
2021,,,Nepal,,Kathmandu,A,Himalayan Society (P) Ltd,"Po Box: 12821,   Panipokhari,  ",Kathmandu,,9771,"4006515, 4413960",,himso@wlink.com.np,himalayan-society.com ,,,USD,,
1890,,,India,Rajasthan,Jaisalmer,H,Himmatgarh Palace,Ramgarh Road,Jaisalmer,345 001,2992,252002-4,,himmatgarh@yahoo.co.in  himmatgarh@bsnl.in  himmatgh@bsnl.in,,,,INR,,
942,,,India,Gujarat,Surat,H,Holiday Inn,Ambica Niketan  Parle Point  Athawa Lines,Surat,395 007,261,666 565,,,,,,INR,,
3090,,,India,Delhi,Delhi,H,Holiday Inn (Aerocity),Aerocity Access Road  Aerocity  Hospitality District  Asset Area 12,Delhi,110 037,11,4222 2000,,,,,2170,INR,,
2542,,,India,Assam,Digboi,H,Hollonghabi Tea Bungalow,,Digboi,,,,,,,,,INR,,
